id;text;topics;difficulty;usefulness;flags;tokens;word_frequencies;zipf_frequencies;word_ranks;zipf_avg;max_word_rank;avg_word_rank;word_count;overall_difficulty
1369935;My thoughts are stuck in the web of the streets of Lviv.;"[""emotions"", ""thoughts"", ""locations""]";3.0;4.0;"[""political"", ""overly negative""]";"[""my"", ""thoughts"", ""are"", ""stuck"", ""in"", ""the"", ""web"", ""of"", ""the"", ""streets"", ""of"", ""lviv""]";[0.00372, 5.62e-05, 0.0055, 4.79e-05, 0.0186, 0.0537, 5.5e-05, 0.0251, 0.0537, 4.57e-05, 0.0251, 5.37e-07];[6.57, 4.75, 6.74, 4.68, 7.27, 7.73, 4.74, 7.4, 7.73, 4.66, 7.4, 2.73];[27, 1843, 19, 2131, 6, 1, 1883, 4, 1, 2233, 4, 10000];6.033333333333334;10000;1512.6666666666667;12;5.033333333333334
8682855;My Gujarati friend hates being called Gujju.;"[""culture"", ""identity"", ""stereotypes"", ""language""]";2.0;5.0;"[""offensive"", ""political""]";"[""my"", ""gujarati"", ""friend"", ""hates"", ""being"", ""called"", ""gujju""]";[0.00372, 6.17e-07, 0.000234, 1.41e-05, 0.000891, 0.000389, 2.04e-08];[6.57, 2.79, 5.37, 4.15, 5.95, 5.59, 1.31];[27, 10000, 420, 5601, 119, 231, 10000];4.532857142857143;10000;3771.1428571428573;7;5.032857142857143
11521346;Comedy can be used as a weapon.;"[""abstract concepts"", ""communication"", ""conflict""]";3.0;4.0;"[""violent"", ""weird""]";"[""comedy"", ""can"", ""be"", ""used"", ""as"", ""a"", ""weapon""]";[3.24e-05, 0.00288, 0.00617, 0.000631, 0.00589, 0.0229, 3.47e-05];[4.51, 6.46, 6.79, 5.8, 6.77, 7.36, 4.54];[2934, 39, 17, 156, 18, 5, 2812];6.032857142857142;2934;854.4285714285714;7;5.032857142857142
9081541;The grave was so old that the name and dates were unreadable.;"[""death"", ""graves"", ""time"", ""description""]";2.5;3.0;"[""triggering"", ""weird""]";"[""the"", ""grave"", ""was"", ""so"", ""old"", ""that"", ""the"", ""name"", ""and"", ""dates"", ""were"", ""unreadable""]";[0.0537, 2.04e-05, 0.00661, 0.00331, 0.000562, 0.0102, 0.0537, 0.000407, 0.0257, 3.47e-05, 0.00219, 4.17e-07];[7.73, 4.31, 6.82, 6.52, 5.75, 7.01, 7.73, 5.61, 7.41, 4.54, 6.34, 2.62];[1, 4239, 16, 33, 174, 10, 1, 220, 3, 2783, 52, 10000];6.0325;10000;1461.0;12;5.0325
3676536;We cook with a stick.;"[""cooking"", ""actions"", ""unusual methods""]";2.0;2.0;"[""weird""]";"[""we"", ""cook"", ""with"", ""a"", ""stick""]";[0.00347, 4.47e-05, 0.00708, 0.0229, 5.75e-05];[6.54, 4.65, 6.85, 7.36, 4.76];[29, 2248, 14, 5, 1802];6.031999999999999;2248;819.6;5;5.031999999999999
9986720;Vanuatu, a remote chain of more than 80 islands in the Pacific, is one of the few countries in the world where the coronavirus has not spread.;"[""travel"", ""geography"", ""health""]";4.0;6.0;"[""political""]";"[""vanuatu"", ""a"", ""remote"", ""chain"", ""of"", ""more"", ""than"", ""80"", ""islands"", ""in"", ""the"", ""pacific"", ""is"", ""one"", ""of"", ""the"", ""few"", ""countries"", ""in"", ""the"", ""world"", ""where"", ""the"", ""coronavirus"", ""has"", ""not"", ""spread""]";[6.03e-07, 0.0229, 2.57e-05, 4.47e-05, 0.0251, 0.00229, 0.00135, 3.46e-05, 3.16e-05, 0.0186, 0.0537, 3.89e-05, 0.0117, 0.00295, 0.0251, 0.0537, 0.000398, 0.000135, 0.0186, 0.0537, 0.000776, 0.001, 0.0537, 1.66e-06, 0.00234, 0.0049, 6.46e-05];[2.78, 7.36, 4.41, 4.65, 7.4, 6.36, 6.13, 4.54, 4.5, 7.27, 7.73, 4.59, 7.07, 6.47, 7.4, 7.73, 5.6, 5.13, 7.27, 7.73, 5.89, 6.0, 7.73, 3.22, 6.37, 6.69, 4.81];[10000, 5, 3581, 2244, 4, 49, 77, 10000, 3004, 6, 1, 2548, 8, 38, 4, 1, 226, 762, 6, 1, 136, 107, 1, 10000, 47, 23, 1650];6.030740740740741;10000;1649.2222222222222;27;5.030740740740741
11961398;The shadow reappeared.;"[""mystery"", ""perception"", ""supernatural""]";2.5;5.0;"[""weird""]";"[""the"", ""shadow"", ""reappeared""]";[0.0537, 2.75e-05, 8.32e-07];[7.73, 4.44, 2.92];[1, 3395, 10000];5.03;10000;4465.333333333333;3;5.03
13389051;We support democratic conditions in Kenya.;"[""politics"", ""international relations"", ""support""]";2.5;4.0;"[""political""]";"[""we"", ""support"", ""democratic"", ""conditions"", ""in"", ""kenya""]";[0.00347, 0.000339, 5.37e-05, 9.55e-05, 0.0186, 1.35e-05];[6.54, 5.53, 4.73, 4.98, 7.27, 4.13];[29, 276, 1893, 1117, 6, 5805];5.53;5805;1521.0;6;5.03
10856710;There is nothing worse than a passive-aggressive co-worker.;"[""work"", ""relationships"", ""emotions""]";3.0;5.0;"[""offensive"", ""overly negative""]";"[""there"", ""is"", ""nothing"", ""worse"", ""than"", ""a"", ""passive"", ""aggressive"", ""co"", ""worker""]";[0.00204, 0.0117, 0.000355, 7.76e-05, 0.00135, 0.0229, 1.07e-05, 2.09e-05, 0.000162, 2.69e-05];[6.31, 7.07, 5.55, 4.89, 6.13, 7.36, 4.03, 4.32, 5.21, 4.43];[57, 8, 256, 1381, 77, 5, 6818, 4135, 617, 3461];5.53;6818;1681.5;10;5.03
6479768;Sami was the beneficiary of a life insurance policy.;"[""finance"", ""legal system"", ""insurance"", ""beneficiary""]";3.5;5.5;"[""political""]";"[""sami"", ""was"", ""the"", ""beneficiary"", ""of"", ""a"", ""life"", ""insurance"", ""policy""]";[2.19e-06, 0.00661, 0.0537, 2.34e-06, 0.0251, 0.0229, 0.000776, 8.71e-05, 0.000148];[3.34, 6.82, 7.73, 3.37, 7.4, 7.36, 5.89, 4.94, 5.17];[10000, 16, 1, 10000, 4, 5, 134, 1226, 699];5.78;10000;2453.8888888888887;9;5.03
955314;Each wood has its smoke.;"[""proverbs"", ""wisdom""]";2.0;3.0;"[""weird""]";"[""each"", ""wood"", ""has"", ""its"", ""smoke""]";[0.00049, 6.03e-05, 0.00234, 0.00138, 4.68e-05];[5.69, 4.78, 6.37, 6.14, 4.67];[191, 1743, 47, 75, 2181];5.529999999999999;2181;847.4;5;5.029999999999999
20330;Because of the difference in climate, the same crop is not cultivated in both the northern and the eastern parts of the country.;"[""geography"", ""agriculture"", ""climate""]";4.5;6.5;"[""political""]";"[""because"", ""of"", ""the"", ""difference"", ""in"", ""climate"", ""the"", ""same"", ""crop"", ""is"", ""not"", ""cultivated"", ""in"", ""both"", ""the"", ""northern"", ""and"", ""the"", ""eastern"", ""parts"", ""of"", ""the"", ""country""]";[0.00107, 0.0251, 0.0537, 0.000102, 0.0186, 5.13e-05, 0.0537, 0.000631, 1.41e-05, 0.0117, 0.0049, 3.98e-06, 0.0186, 0.000617, 0.0537, 7.08e-05, 0.0257, 0.0537, 6.03e-05, 0.000117, 0.0251, 0.0537, 0.000302];[6.03, 7.4, 7.73, 5.01, 7.27, 4.71, 7.73, 5.8, 4.15, 7.07, 6.69, 3.6, 7.27, 5.79, 7.73, 4.85, 7.41, 7.73, 4.78, 5.07, 7.4, 7.73, 5.48];[97, 4, 1, 1048, 6, 1990, 1, 155, 5591, 8, 23, 10000, 6, 157, 1, 1489, 3, 1, 1718, 911, 4, 1, 313];6.279565217391303;10000;1022.9565217391304;23;5.029565217391303
7983255;Sami spent thousands of dollars at that club.;"[""finance"", ""shopping"", ""social life""]";3.0;5.0;"[""offensive""]";"[""sami"", ""spent"", ""thousands"", ""of"", ""dollars"", ""at"", ""that"", ""club""]";[2.19e-06, 0.000105, 5.89e-05, 0.0251, 6.03e-05, 0.00501, 0.0102, 0.000158];[3.34, 5.02, 4.77, 7.4, 4.78, 6.7, 7.01, 5.2];[10000, 1029, 1776, 4, 1717, 21, 10, 630];5.527500000000001;10000;1898.375;8;5.027500000000001
11636548;At one point I had the nerve to tell him off.;"[""interpersonal skills"", ""confrontation""]";4.0;5.5;"[""offensive""]";"[""at"", ""one"", ""point"", ""i"", ""had"", ""the"", ""nerve"", ""to"", ""tell"", ""him"", ""off""]";[0.00501, 0.00295, 0.000347, 0.0123, 0.00214, 0.0537, 1.55e-05, 0.0269, 0.000339, 0.00129, 0.000851];[6.7, 6.47, 5.54, 7.09, 6.33, 7.73, 4.19, 7.43, 5.53, 6.11, 5.93];[21, 38, 265, 7, 54, 1, 5237, 2, 277, 82, 124];6.277272727272727;5237;555.2727272727273;11;5.027272727272727
313882;She died for lack of air.;"[""death"", ""suffering"", ""health""]";2.5;3.0;"[""violent"", ""triggering"", ""overly negative""]";"[""she"", ""died"", ""for"", ""lack"", ""of"", ""air""]";[0.00182, 0.000158, 0.0102, 8.32e-05, 0.0251, 0.000234];[6.26, 5.2, 7.01, 4.92, 7.4, 5.37];[64, 632, 9, 1274, 4, 418];6.026666666666666;1274;400.1666666666667;6;5.026666666666666
291888;The intention that he is watching a television is nonexistent.;"[""actions"", ""intentions""]";3.0;4.0;"[""very rare words""]";"[""the"", ""intention"", ""that"", ""he"", ""is"", ""watching"", ""a"", ""television"", ""is"", ""nonexistent""]";[0.0537, 2.14e-05, 0.0102, 0.0049, 0.0117, 0.000105, 0.0229, 6.17e-05, 0.0117, 1.55e-06];[7.73, 4.33, 7.01, 6.69, 7.07, 5.02, 7.36, 4.79, 7.07, 3.19];[1, 4095, 10, 22, 8, 1035, 5, 1705, 8, 10000];6.025999999999999;10000;1688.9;10;5.025999999999999
10802966;Upon hearing that, Ziri burst into tears.;"[""emotions"", ""reactions""]";2.5;6.0;"[""triggering""]";"[""upon"", ""hearing"", ""that"", ""ziri"", ""burst"", ""into"", ""tears""]";[0.000132, 6.61e-05, 0.0102, 0.0, 1.41e-05, 0.00129, 2.95e-05];[5.12, 4.82, 7.01, 0.0, 4.15, 6.11, 4.47];[798, 1602, 10, 10000, 5579, 83, 3198];4.525714285714286;10000;3038.5714285714284;7;5.025714285714286
6604348;Animals may die of starvation or poisoning when plastic is in their stomachs.;"[""animals"", ""danger"", ""environment"", ""health""]";2.5;4.0;"[""violent"", ""triggering"", ""overly negative""]";"[""animals"", ""may"", ""die"", ""of"", ""starvation"", ""or"", ""poisoning"", ""when"", ""plastic"", ""is"", ""in"", ""their"", ""stomachs""]";[6.92e-05, 0.000955, 0.000117, 0.0251, 3.31e-06, 0.00347, 6.92e-06, 0.00234, 3.24e-05, 0.0117, 0.0186, 0.00214, 1.23e-06];[4.84, 5.98, 5.07, 7.4, 3.52, 6.54, 3.84, 6.37, 4.51, 7.07, 7.27, 6.33, 3.09];[1517, 110, 902, 4, 10000, 28, 9082, 48, 2960, 8, 6, 56, 10000];5.525384615384615;10000;2670.846153846154;13;5.025384615384615
13127529;Nobody's perfect. Everyone's butt has a crack in it.;"[""philosophy"", ""humor"", ""imperfection""]";2.5;4.0;"[""offensive"", ""weird""]";"[""nobody's"", ""perfect"", ""everyone's"", ""butt"", ""has"", ""a"", ""crack"", ""in"", ""it""]";[4.07e-06, 0.000158, 1.86e-05, 1.91e-05, 0.00234, 0.0229, 2.57e-05, 0.0186, 0.00891];[3.61, 5.2, 4.27, 4.28, 6.37, 7.36, 4.41, 7.27, 6.95];[10000, 639, 4524, 4430, 47, 5, 3551, 6, 12];5.524444444444445;10000;2579.3333333333335;9;5.024444444444445
2378397;What do you remember from the first days of the war?;"[""memory"", ""history"", ""conflict""]";3.0;3.0;"[""political"", ""triggering""]";"[""what"", ""do"", ""you"", ""remember"", ""from"", ""the"", ""first"", ""days"", ""of"", ""the"", ""war""]";[0.0024, 0.00224, 0.00955, 0.00024, 0.00427, 0.0537, 0.00129, 0.000407, 0.0251, 0.0537, 0.000288];[6.38, 6.35, 6.98, 5.38, 6.63, 7.73, 6.11, 5.61, 7.4, 7.73, 5.46];[46, 50, 11, 417, 26, 1, 81, 218, 4, 1, 332];6.523636363636363;417;107.9090909090909;11;5.023636363636363
11467254;Life is a never-ending fight.;"[""life"", ""philosophy"", ""conflict""]";3.0;4.0;"[""overly negative""]";"[""life"", ""is"", ""a"", ""never"", ""ending"", ""fight""]";[0.000776, 0.0117, 0.0229, 0.000813, 4.79e-05, 0.00017];[5.89, 7.07, 7.36, 5.91, 4.68, 5.23];[134, 8, 5, 132, 2108, 585];6.023333333333333;2108;495.3333333333333;6;5.023333333333333
276870;You can't expect a man to change his habits at once, girl.;"[""advice"", ""habits"", ""gender""]";2.5;3.0;"[""sexist"", ""offensive""]";"[""you"", ""can't"", ""expect"", ""a"", ""man"", ""to"", ""change"", ""his"", ""habits"", ""at"", ""once"", ""girl""]";[0.00955, 0.000631, 0.000102, 0.0229, 0.000661, 0.0269, 0.000347, 0.00324, 1.62e-05, 0.00501, 0.000339, 0.00024];[6.98, 5.8, 5.01, 7.36, 5.82, 7.43, 5.54, 6.51, 4.21, 6.7, 5.53, 5.38];[11, 154, 1050, 5, 148, 2, 259, 34, 5047, 21, 275, 413];6.0225;5047;618.25;12;5.0225
11406594;The world as we know it never existed.;"[""philosophy"", ""reality"", ""existence""]";3.5;4.5;"[""weird""]";"[""the"", ""world"", ""as"", ""we"", ""know"", ""it"", ""never"", ""existed""]";[0.0537, 0.000776, 0.00589, 0.00347, 0.00126, 0.00891, 0.000813, 1.95e-05];[7.73, 5.89, 6.77, 6.54, 6.1, 6.95, 5.91, 4.29];[1, 136, 18, 29, 84, 12, 132, 4375];6.2725;4375;598.375;8;5.0225
263461;I can't ask for the test results. I'm too terrified to hear them.;"[""emotions"", ""health"", ""fear""]";3.5;5.0;"[""triggering""]";"[""i"", ""can't"", ""ask"", ""for"", ""the"", ""test"", ""results"", ""i'm"", ""too"", ""terrified"", ""to"", ""hear"", ""them""]";[0.0123, 0.000631, 0.000219, 0.0102, 0.0537, 0.000155, 0.00017, 0.00141, 0.000891, 8.71e-06, 0.0269, 0.00017, 0.00155];[7.09, 5.8, 5.34, 7.01, 7.73, 5.19, 5.23, 6.15, 5.95, 3.94, 7.43, 5.23, 6.19];[7, 154, 453, 9, 1, 667, 595, 74, 121, 7859, 2, 588, 71];6.021538461538461;7859;815.4615384615385;13;5.021538461538461
2389917;I ran away from home when I was thirteen.;"[""personal history"", ""family"", ""trauma"", ""running away""]";2.5;3.0;"[""triggering"", ""violent""]";"[""i"", ""ran"", ""away"", ""from"", ""home"", ""when"", ""i"", ""was"", ""thirteen""]";[0.0123, 7.41e-05, 0.000417, 0.00427, 0.000646, 0.00234, 0.0123, 0.00661, 7.76e-06];[7.09, 4.87, 5.62, 6.63, 5.81, 6.37, 7.09, 6.82, 3.89];[7, 1437, 214, 26, 149, 48, 7, 16, 8494];6.021111111111112;8494;1155.3333333333333;9;5.021111111111112
6716512;I could force you to do that, but I won't.;"[""coercion"", ""control"", ""ethics""]";3.5;4.0;"[""violent"", ""offensive"", ""overly negative""]";"[""i"", ""could"", ""force"", ""you"", ""to"", ""do"", ""that"", ""but"", ""i"", ""won't""]";[0.0123, 0.00115, 0.00017, 0.00955, 0.0269, 0.00224, 0.0102, 0.00427, 0.0123, 0.000219];[7.09, 6.06, 5.23, 6.98, 7.43, 6.35, 7.01, 6.63, 7.09, 5.34];[7, 92, 587, 11, 2, 50, 10, 25, 7, 462];6.521000000000001;587;125.3;10;5.021000000000001
11580302;My older brother was treated unkindly.;"[""family"", ""relationships"", ""negative experiences""]";2.5;5.0;"[""overly negative""]";"[""my"", ""older"", ""brother"", ""was"", ""treated"", ""unkindly""]";[0.00372, 8.32e-05, 0.000129, 0.00661, 5.13e-05, 9.77e-08];[6.57, 4.92, 5.11, 6.82, 4.71, 1.99];[27, 1278, 801, 16, 2022, 10000];5.0200000000000005;10000;2357.3333333333335;6;5.0200000000000005
5725540;No individual's rights were violated.;"[""rights"", ""law"", ""politics""]";2.5;5.0;"[""political""]";"[""no"", ""individual's"", ""rights"", ""were"", ""violated""]";[0.00224, 2.04e-06, 0.000155, 0.00219, 8.13e-06];[6.35, 3.31, 5.19, 6.34, 3.91];[51, 10000, 664, 52, 8226];5.0200000000000005;10000;3798.6;5;5.0200000000000005
5377029;The star system Alpha Centauri has a planet called Alpha Centauri Bb.;"[""science"", ""astronomy""]";3.0;6.0;"[""very rare words""]";"[""the"", ""star"", ""system"", ""alpha"", ""centauri"", ""has"", ""a"", ""planet"", ""called"", ""alpha"", ""centauri"", ""bb""]";[0.0537, 0.000155, 0.000363, 1.78e-05, 5.01e-07, 0.00234, 0.0229, 4.79e-05, 0.000389, 1.78e-05, 5.01e-07, 6.92e-06];[7.73, 5.19, 5.56, 4.25, 2.7, 6.37, 7.36, 4.68, 5.59, 4.25, 2.7, 3.84];[1, 666, 249, 4651, 10000, 47, 5, 2123, 231, 4651, 10000, 9016];5.018333333333334;10000;3470.0;12;5.018333333333334
10734976;Wait, we haven't said grace yet.;"[""religion"", ""food"", ""customs""]";2.5;4.0;"[""weird""]";"[""wait"", ""we"", ""haven't"", ""said"", ""grace"", ""yet""]";[0.000224, 0.00347, 0.000129, 0.00102, 3.63e-05, 0.000347];[5.35, 6.54, 5.11, 6.01, 4.56, 5.54];[451, 29, 808, 100, 2680, 269];5.5183333333333335;2680;722.8333333333334;6;5.0183333333333335
12283234;The rumour proved to be an audacious lie.;"[""information"", ""lies""]";3.0;5.0;"[""offensive"", ""overly negative""]";"[""the"", ""rumour"", ""proved"", ""to"", ""be"", ""an"", ""audacious"", ""lie""]";[0.0537, 2.4e-06, 3.02e-05, 0.0269, 0.00617, 0.00339, 8.91e-07, 6.92e-05];[7.73, 3.38, 4.48, 7.43, 6.79, 6.53, 2.95, 4.84];[1, 10000, 3126, 2, 17, 30, 10000, 1530];5.516249999999999;10000;3088.25;8;5.016249999999999
2640696;You have three hours to meet our demands.;"[""demands"", ""threats"", ""conflict""]";3.0;4.0;"[""violent"", ""offensive"", ""political""]";"[""you"", ""have"", ""three"", ""hours"", ""to"", ""meet"", ""our"", ""demands""]";[0.00955, 0.00513, 0.000603, 0.000251, 0.0269, 0.000186, 0.00138, 2.57e-05];[6.98, 6.71, 5.78, 5.4, 7.43, 5.27, 6.14, 4.41];[11, 20, 164, 388, 2, 544, 76, 3553];6.015000000000001;3553;594.75;8;5.015000000000001
11301622;Whoever says these things doesn't know what he says.;"[""truth"", ""knowledge"", ""communication""]";3.0;4.5;"[""offensive"", ""overly negative""]";"[""whoever"", ""says"", ""these"", ""things"", ""doesn't"", ""know"", ""what"", ""he"", ""says""]";[2.63e-05, 0.000309, 0.0011, 0.00055, 0.000339, 0.00126, 0.0024, 0.0049, 0.000309];[4.42, 5.49, 6.04, 5.74, 5.53, 6.1, 6.38, 6.69, 5.49];[3539, 310, 94, 179, 271, 84, 46, 22, 310];5.764444444444445;3539;539.4444444444445;9;5.014444444444445
5951535;This piece makes heavy use of counterpoint.;"[""music"", ""technique""]";3.0;5.0;"[""very rare words""]";"[""this"", ""piece"", ""makes"", ""heavy"", ""use"", ""of"", ""counterpoint""]";[0.00661, 0.00011, 0.000288, 9.12e-05, 0.000646, 0.0251, 1.29e-06];[6.82, 5.04, 5.46, 4.96, 5.81, 7.4, 3.11];[15, 975, 330, 1170, 153, 4, 10000];5.514285714285714;10000;1806.7142857142858;7;5.014285714285714
11715042;Pietro caused everyone to panic.;"[""names"", ""causing panic""]";2.0;4.0;"[""violent"", ""offensive"", ""overly negative""]";"[""pietro"", ""caused"", ""everyone"", ""to"", ""panic""]";[1.07e-06, 7.59e-05, 0.000295, 0.0269, 1.82e-05];[3.03, 4.88, 5.47, 7.43, 4.26];[10000, 1388, 319, 2, 4621];5.014;10000;3266.0;5;5.014
7410373;They said they were starved.;"[""health"", ""food"", ""suffering""]";3.0;4.5;"[""triggering"", ""overly negative""]";"[""they"", ""said"", ""they"", ""were"", ""starved""]";[0.00316, 0.00102, 0.00316, 0.00219, 2.95e-06];[6.5, 6.01, 6.5, 6.34, 3.47];[35, 100, 35, 52, 10000];5.763999999999999;10000;2044.4;5;5.013999999999999
9745511;They fired him from his job because he was drinking.;"[""work"", ""termination"", ""alcohol""]";3.0;4.0;"[""offensive"", ""triggering""]";"[""they"", ""fired"", ""him"", ""from"", ""his"", ""job"", ""because"", ""he"", ""was"", ""drinking""]";[0.00316, 4.27e-05, 0.00129, 0.00427, 0.00324, 0.000316, 0.00107, 0.0049, 0.00661, 5.13e-05];[6.5, 4.63, 6.11, 6.63, 6.51, 5.5, 6.03, 6.69, 6.82, 4.71];[35, 2346, 82, 26, 34, 296, 97, 22, 16, 1993];6.013;2346;494.7;10;5.013
11662776;I was compelled to watch the entire night feeding the fire.;"[""actions"", ""compulsion"", ""fire"", ""night""]";3.0;4.0;"[""violent"", ""triggering""]";"[""i"", ""was"", ""compelled"", ""to"", ""watch"", ""the"", ""entire"", ""night"", ""feeding"", ""the"", ""fire""]";[0.0123, 0.00661, 5.25e-06, 0.0269, 0.000219, 0.0537, 0.000123, 0.000407, 1.91e-05, 0.0537, 0.0002];[7.09, 6.82, 3.72, 7.43, 5.34, 7.73, 5.09, 5.61, 4.28, 7.73, 5.3];[7, 16, 10000, 2, 461, 1, 849, 221, 4448, 1, 501];6.012727272727273;10000;1500.6363636363637;11;5.012727272727273
9382282;The nuclear power plants have to be stable.;"[""technology"", ""safety"", ""energy""]";3.5;5.0;"[""political""]";"[""the"", ""nuclear"", ""power"", ""plants"", ""have"", ""to"", ""be"", ""stable""]";[0.0537, 5.37e-05, 0.000331, 5.13e-05, 0.00513, 0.0269, 0.00617, 3.02e-05];[7.73, 4.73, 5.52, 4.71, 6.71, 7.43, 6.79, 4.48];[1, 1911, 280, 2007, 20, 2, 17, 3139];6.012499999999999;3139;922.125;8;5.012499999999999
2210611;Why don't you do us a favor and just leave?;"[""suggestions"", ""rudeness"", ""conflict""]";2.0;1.5;"[""offensive"", ""overly negative""]";"[""why"", ""don't"", ""you"", ""do"", ""us"", ""a"", ""favor"", ""and"", ""just"", ""leave""]";[0.000851, 0.00158, 0.00955, 0.00224, 0.0011, 0.0229, 3.8e-05, 0.0257, 0.00269, 0.000219];[5.93, 6.2, 6.98, 6.35, 6.04, 7.36, 4.58, 7.41, 6.43, 5.34];[125, 68, 11, 50, 95, 5, 2576, 3, 41, 457];6.261999999999999;2576;343.1;10;5.011999999999999
5376407;I've been in prison more than once.;"[""legal"", ""experience"", ""crime""]";3.0;4.0;"[""violent"", ""political""]";"[""i've"", ""been"", ""in"", ""prison"", ""more"", ""than"", ""once""]";[0.000525, 0.00186, 0.0186, 6.31e-05, 0.00229, 0.00135, 0.000339];[5.72, 6.27, 7.27, 4.8, 6.36, 6.13, 5.53];[183, 62, 6, 1670, 49, 77, 275];6.011428571428572;1670;331.7142857142857;7;5.011428571428572
23555;We have to defend our country from the foreign aggression.;"[""defense"", ""country"", ""conflict""]";3.0;4.0;"[""political"", ""violent""]";"[""we"", ""have"", ""to"", ""defend"", ""our"", ""country"", ""from"", ""the"", ""foreign"", ""aggression""]";[0.00347, 0.00513, 0.0269, 2.95e-05, 0.00138, 0.000302, 0.00427, 0.0537, 0.00012, 7.94e-06];[6.54, 6.71, 7.43, 4.47, 6.14, 5.48, 6.63, 7.73, 5.08, 3.9];[29, 20, 2, 3159, 76, 313, 26, 1, 875, 8233];6.010999999999999;8233;1273.4;10;5.010999999999999
323854;Sleeping on a problem solves it as easily as pouring oil on troubled waters.;"[""problem solving"", ""idioms""]";3.0;5.0;"[""weird""]";"[""sleeping"", ""on"", ""a"", ""problem"", ""solves"", ""it"", ""as"", ""easily"", ""as"", ""pouring"", ""oil"", ""on"", ""troubled"", ""waters""]";[3.63e-05, 0.00813, 0.0229, 0.000251, 1.95e-06, 0.00891, 0.00589, 8.13e-05, 0.00589, 7.24e-06, 0.000126, 0.00813, 8.13e-06, 2.82e-05];[4.56, 6.91, 7.36, 5.4, 3.29, 6.95, 6.77, 4.91, 6.77, 3.86, 5.1, 6.91, 3.91, 4.45];[2702, 13, 5, 391, 10000, 12, 18, 1304, 18, 8843, 834, 13, 8222, 3344];5.510714285714285;10000;2551.3571428571427;14;5.010714285714285
1948;The king was tired of his sycophants always praising him, so he sent them away.;"[""royalty"", ""behavior"", ""criticism""]";3.5;5.5;"[""offensive"", ""political""]";"[""the"", ""king"", ""was"", ""tired"", ""of"", ""his"", ""sycophants"", ""always"", ""praising"", ""him"", ""so"", ""he"", ""sent"", ""them"", ""away""]";[0.0537, 0.000148, 0.00661, 5.13e-05, 0.0251, 0.00324, 2.63e-07, 0.000575, 3.98e-06, 0.00129, 0.00331, 0.0049, 0.000145, 0.00155, 0.000417];[7.73, 5.17, 6.82, 4.71, 7.4, 6.51, 2.42, 5.76, 3.6, 6.11, 6.52, 6.69, 5.16, 6.19, 5.62];[1, 697, 16, 2021, 4, 34, 10000, 167, 10000, 82, 33, 22, 722, 71, 214];5.760666666666666;10000;1605.6;15;5.010666666666666
20019;Congress went into recess.;"[""government"", ""politics"", ""work""]";2.0;4.0;"[""political""]";"[""congress"", ""went"", ""into"", ""recess""]";[7.94e-05, 0.000316, 0.00129, 3.39e-06];[4.9, 5.5, 6.11, 3.53];[1328, 300, 83, 10000];5.010000000000001;10000;2927.75;4;5.010000000000001
