id,text,difficulty,max_rank,rank,topics
4498315,I enjoy traveling.,B2,4561,2684,likes & dislikes
11186453,Some languages can express some concepts better than others. It depends on the concept and the language.,B2,4589,2685,language learning
11410659,"Angels exist, and I believe in them.",B2,4573,2686,
489677,He loves trains.,B2,4560,2687,likes & dislikes
308800,She had a good argument in favor of choosing him as chairman.,B2,4583,2688,
326253,The trains are running behind time.,B2,4560,2689,telling time
6396744,Sami likes classical music.,B2,4584,2690,likes & dislikes
12084857,Let me announce it.,B2,4575,2691,
12424537,He disappeared without saying a word.,B2,4594,2692,
6580888,We can only afford to pay you in chocolate coins.,B2,4588,2693,
5827463,I am a car lover.,B2,4611,2694,likes & dislikes
462538,"That was some party, eh?",B2,4595,2695,
10741225,I believe you'll pass the exam.,B2,4598,2696,
8957637,The cold of autumn has set in.,B2,4576,2697,"days, months & seasons"
6872855,I'm sure I'll pass the examination.,B2,4599,2698,future plans & goals
44114,A note was attached to the document with a paper clip.,B2,4586,2699,
4606241,You're going to have to do better to convince me of that.,B2,4592,2700,
1611181,This is the lover's lane.,B2,4611,2701,
6912788,Do either of your parents play a musical instrument?,B2,4608,2702,family & relationships
6657947,I don't listen to classical music very often.,B2,4584,2703,likes & dislikes
434330,"Bring me the menu, please.",B2,4613,2704,polite requests & manners
10067079,I have started to realise that I don't really understand you at all.,B2,4625,2705,
48992,The drawing was mounted in a fancy frame.,B2,4615,2706,
8451941,He never fails to send a birthday present to his father.,B2,4600,2707,family & relationships
303923,He never fails to come to see me every day.,B2,4600,2708,
1634525,Don't panic.,B2,4621,2709,negation
7169825,I think that Tom could convince Mary to do that.,B2,4592,2710,
11739895,He encouraged her to pursue her dreams.,B2,4624,2711,
12635148,That instrument is huge.,B2,4608,2712,
294954,He will without doubt succeed in the exam.,B2,4598,2713,future plans & goals
10611724,We couldn't avoid the encounter.,B2,4596,2714,
10775364,"When making a video game, keep your scope small.",B2,4632,2715,
19256,They came to terms with each other on how to start a joint venture.,B2,4640,2716,
11797004,I'll help you realise your greatest wish.,B2,4625,2717,future plans & goals
810774,Don't panic!,B2,4621,2718,
3231249,Nothing got ruined.,B2,4631,2719,negation
12028179,Janos became Martha's legal guardian.,B2,4605,2720,family & relationships
6684816,They left their horses behind and ventured into the mountains.,B2,4640,2721,
3459880,I'm sorry. I thought I had already responded to you.,B2,4629,2722,polite requests & manners
9732210,He heard a sound and aimed his camera just in time.,B2,4650,2723,
13029492,Build trust through mutual respect.,B2,4616,2724,
13017849,Why did you not pursue the job you wanted to do when you were younger?,B2,4624,2725,
5979590,"There are science fact and science fiction, both being useful for different occasions.",B2,4618,2726,language learning
11744025,I appreciate the mutual respect that Carlos and I have as colleagues.,B2,4616,2727,family & relationships
12319855,You should've worn your hat.,B2,4644,2728,"possession (my, your, his),basic verbs & actions"
5738475,Working together pays off.,B2,4622,2729,future plans & goals
12729982,I've always aimed to think bigger than others in my life.,B2,4650,2730,future plans & goals
2251260,That's the arrangement.,B2,4654,2731,
314176,She accompanied me on the piano.,B2,4647,2732,basic verbs & actions
9202981,He waited until the end.,B2,4642,2733,basic verbs & actions
11730501,The wood was time-worn.,B2,4644,2734,"language learning,polite requests & manners"
1096460,I suggest you have a native speaker read over your report to make sure there are no errors.,B2,4670,2735,language learning
8886946,I quickly responded.,B2,4629,2736,basic verbs & actions
3289439,She never stays long.,B2,4635,2737,"negation,basic verbs & actions"
2587332,I know that you will forgive me.,B2,4672,2738,"personal pronouns,basic verbs & actions"
456193,It's a large brick building.,B2,4658,2739,colors & shapes
11927332,Are you focusing?,B2,4671,2740,basic verbs & actions
11696020,Flavio was impressed with how Isabella handled the situation.,B2,4677,2741,basic verbs & actions
1686562,I am painting my garage.,B2,4674,2742,basic verbs & actions
13013127,Question your existing beliefs.,B2,4655,2743,language learning
56708,This subject is outside the scope of our inquiry.,B2,4681,2744,negation
46090,The new product will not be distributed through conventional channels.,B2,4662,2745,negation
12776929,They follow the office safety guidelines.,B2,4676,2746,"basic verbs & actions,in the classroom"
2100051,"What is your field of study, your domain of inquiry, your major interest?",B2,4681,2747,negation
3826544,Let's not waste time arguing.,B2,4653,2748,negation
8969316,It is enormous.,B2,4669,2749,colors & shapes
13049051,What were they arguing for?,B2,4653,2750,asking for help
7708887,We jumped into the river.,B2,4683,2751,basic verbs & actions
13035292,I'll maintain my emotional boundaries.,B2,4657,2752,"emotions,possession (my, your, his)"
11900548,I sell boats.,B2,4656,2753,basic verbs & actions
3731194,Are you getting enough oxygen?,B2,4695,2754,negation
11886262,Never touch the DVD player with wet hands.,B2,4666,2755,negation
61921,What would you do if you met a lion here?,B2,4686,2756,animals
8650845,She jumped back.,B2,4683,2757,basic verbs & actions
9939102,The sum of our errors is called experience.,B2,4670,2758,basic verbs & actions
7168745,I think that Tom is lonely.,B2,4688,2759,emotions
8437735,What are some of your favorite quotes?,B2,4702,2760,likes & dislikes
7822639,There is oxygen in this bottle.,B2,4695,2761,plants
3732821,I need to finish cleaning out the garage.,B2,4674,2762,basic verbs & actions
886182,Many fans are gathering in front of the singer's car.,B2,4675,2763,basic verbs & actions
6873346,The value of a good education can't be measured in terms of money.,B2,4690,2764,negation
336049,The radio is powered off.,B2,4700,2765,negation
271804,The students were told to learn the poem by heart.,B2,4698,2766,language learning
9953498,Yanni reads very fast.,B2,4705,2767,basic verbs & actions
2423581,I see a white lion.,B2,4686,2768,"colors & shapes,animals"
10953896,All the newspapers reported it.,B2,4693,2769,basic verbs & actions
6637342,Sleep is important for weight loss and for maintaining a healthy weight.,B2,4689,2770,"emotions,basic verbs & actions"
6268085,I don't want to be lonely.,B2,4688,2771,"emotions,negation"
10113437,"Nevertheless, she eventually fell asleep.",B2,4692,2772,basic verbs & actions
1042629,Who was this poem written by?,B2,4698,2773,asking for help
1820843,How many legs does a spider have?,B2,4715,2774,numbers & counting
6711331,Sami's kitchen was loaded with food.,B2,4687,2775,"family & relationships,possession (my, your, his)"
4494486,Sooner would be better.,B2,4714,2776,future plans & goals
309444,She has a rude manner.,B2,4709,2777,polite requests & manners
6478077,Are all powders fine?,B2,4699,2778,colors & shapes
10484263,I'd be sorry if I were rude to you.,B2,4709,2779,polite requests & manners
11887227,It's important to keep your room clean. Put your toys back where they belong.,B2,4720,2780,"in the classroom,possession (my, your, his),basic verbs & actions"
1965309,Did this require a signature?,B2,4713,2781,basic verbs & actions
10465680,That single pipe supplies the entire house with water.,B2,4696,2782,"basic verbs & actions,directions & locations"
249283,We began to walk again as soon as she was recovered.,B2,4706,2783,basic verbs & actions
2483350,It hasn't come out in the newspapers yet.,B2,4693,2784,"negation,basic verbs & actions"
12951807,He recovered the money.,B2,4706,2785,basic verbs & actions
3127961,Are you suggesting I had something to do with this?,B2,4718,2786,asking for help
12773733,What’s the reason for not acting sooner?,B2,4714,2787,basic verbs & actions
8217859,It may be a new suit that suits you.,B2,4719,2788,colors & shapes
878210,Our artificial island isn't very well forested yet.,B2,4737,2789,plants
7730247,This factory makes toys.,B2,4720,2790,basic verbs & actions
3731521,Are you suggesting that I've made an error?,B2,4718,2791,asking for help
12948084,He called the animal shelter.,B2,4712,2792,animals
2231453,"You can trust her, she always keeps her promises.",B2,4701,2793,basic verbs & actions
12214150,The sense is lost beneath the mass of information.,B2,4739,2794,basic verbs & actions
11173828,That's when the wheels came off.,B2,4728,2795,basic verbs & actions
11496721,The lawyer added his signature.,B2,4713,2796,emotions
13029000,Opinions can vary widely among individuals.,B2,4724,2797,basic verbs & actions
12345267,A fire that burns the forest doesn't burn the path.,B2,4742,2798,family & relationships
12614621,"At the venue, the scene was quiet.",B2,4725,2799,plants
1121412,That bottle is in the dirt.,B2,4752,2800,directions & locations
19522,Wages vary in relation to the age of the worker.,B2,4726,2801,"colors & shapes,directions & locations"
13334285,This is a tribute to my little brother.,B2,4722,2802,"family & relationships,possession (my, your, his)"
1490767,Happiness isn't the destination. Happiness is the journey.,B2,4751,2803,emotions
6703304,Gather your things.,B2,4762,2804,basic verbs & actions
1488501,There is no magic bullet.,B2,4741,2805,negation
241842,Job security is a priority over wages.,B2,4726,2806,basic verbs & actions
11440342,She celebrated her birthday.,B2,4744,2807,"family & relationships,basic verbs & actions"
11430078,We trained consistently.,B2,4745,2808,
3907566,This cap belongs to her.,B2,4738,2809,"possession (my, your, his)"
272447,"The red traffic light indicates ""stop"".",B2,4766,2810,colors & shapes
11635456,Karl reached the destination.,B2,4751,2811,directions & locations
12604911,My concern isn't so much about learning new skills but rather applying them effectively.,B2,4736,2812,language learning
12901866,What is the fastest land animal?,B2,4759,2813,animals
4663400,We need to check this report for accuracy.,B2,4734,2814,
12928180,What is copyright?,B2,4747,2815,
12522118,I don't know if this is copyrighted.,B2,4747,2816,negation
12872560,I have celebrated my birthday.,B2,4744,2817,
10332275,I love the diverse culture in this neighborhood.,B2,4753,2818,likes & dislikes
11679411,Bruno returned to town to gather supplies.,B2,4762,2819,basic verbs & actions
10244934,Is this for deposit or cash?,B2,4750,2820,
12934544,I have no reason to be jealous.,B2,4768,2821,emotions
9673041,"So far, they've been good neighbors.",B2,4780,2822,
2034285,"Formerly, I had a dream of keeping fish.",B2,4760,2823,"future plans & goals,animals"
10563261,This is my great-grandfather.,B2,4763,2824,"family & relationships,possession (my, your, his)"
4493934,These people are professionals.,B2,4789,2825,
11171507,I saw only angry reactions.,B2,4791,2826,"emotions,negation"
7405341,She says she's not lazy.,B2,4773,2827,negation
806952,Taylor tried to be neutral.,B2,4782,2828,basic verbs & actions
12951860,He landed successfully on the island.,B2,4770,2829,"basic verbs & actions,directions & locations"
3381475,He is noble of heart.,B2,4783,2830,
892399,You can't just answer emails from people you don't know.,B2,4755,2831,negation
9736988,My father isn't as rich as my grandfather.,B2,4763,2832,"family & relationships,negation"
10773611,I had hardly closed the door when someone knocked.,B2,4769,2833,basic verbs & actions
12651736,I landed at the airport.,B2,4770,2834,"basic verbs & actions,directions & locations"
12487709,Our neighbors are good people.,B2,4780,2835,family & relationships
7390557,He put his money in a shoe box.,B2,4796,2836,"possession (my, your, his)"
1780016,He thinks I'm jealous.,B2,4768,2837,emotions
11550977,Which of you is the oldest?,B2,4784,2838,
12851699,What's a habit you want to break?,B2,4764,2839,
2861876,She won popularity in the town.,B2,4788,2840,
10495627,"Thanks, I laughed.",B2,4771,2841,polite requests & manners
6661101,"Tom isn't lazy, but Mary is.",B2,4773,2842,negation
10724010,It's a robot.,B2,4793,2843,basic verbs & actions
10275275,The city's hot springs are very well known.,B2,4798,2844,
10306095,I have a rock in my shoe.,B2,4796,2845,"possession (my, your, his)"
10039114,That doesn't relate to me!,B2,4792,2846,negation
7822382,Her father was noble.,B2,4783,2847,family & relationships
6900917,It's a sacred number.,B2,4794,2848,numbers & counting
9281635,Yanni lives in an abandoned maintenance tunnel.,B2,4809,2849,directions & locations
12662415,She needs a robot.,B2,4793,2850,basic verbs & actions
953474,I have many friends who are native speakers.,B2,4797,2851,language learning
1361512,The material is not toxic in itself.,B2,4807,2852,negation
